Word,Sense_count
bavarian,1
bawdy,1
bay,1
bayesian,1
beaded,1
beadlike,1
beady,2
beady-eyed,1
beaked,1
beakless,1
beaklike,1
beaming,3
beamish,1
beamy,2
bean-shaped,1
bear-sized,1
bearable,1
bearded,2
beardless,2
beardown,1
bearing,1
bearish,1
beastly,2
beat,1
beat-up,1
beatable,1
beaten,2
beaten-up,1
beatific,2
beatified,1
beauteous,1
beautiful,2
becalmed,1
becoming,2
bedaubed,1
bedded,2
bedewed,1
bedfast,1
bedimmed,1
bedless,1
bedraggled,2
bedrid,1
bedridden,1
beechen,1
beefed-up,1
beefy,1
beery,1
beethovenian,1
beetle,1
beetle-browed,1
beetling,1
befitting,1
befogged,1
beforehand,1
befouled,1
befuddled,3
beggarly,2
beginning,1
begotten,1
begrimed,1
beguiled,1
beguiling,2
behavioral,1
behaviorist,1
behavioristic,1
behavioural,1
behaviourist,1
behaviouristic,1
beheaded,1
behind,1
behind-the-scenes,1
behindhand,1
beholden,1
beige,1
belarusian,1
belated,1
belemnitic,1
belgian,1
believable,1
belittled,1
belittling,1
bell-bottom,1
bell-bottomed,1
bell-shaped,1
bellbottom,1
belletristic,1
bellicose,1
bellied,2
belligerent,2
belly-up,1
bellying,1
bellyless,1
beloved,1
below_the_belt,1
belowground,2
belt-fed,1
belt-like,1
belt-shaped,1
belted,1
beltless,1
beltlike,1
bemused,2
bendable,1
bended,1
benedictine,2
benedictive,1
benedictory,1
benefic,1
beneficed,1
beneficent,2
beneficial,1
beneficiary,1
benevolent,4
bengali,1
benighted,2
benign,3
benignant,2
beninese,1
bent,3
bent_on,1
benthal,1
benthic,1
benthonic,1
bentonitic,1
benumbed,2
benzenoid,1
benzoic,1
benzylic,1
bereaved,1
bereft,2
bermudan,1
berried,1
berrylike,1
berserk,1
beseeching,1
besieged,1
besotted,1
bespectacled,1
bespoke,1
bespoken,2
besprent,1
best,2
best-known,1
best-loved,1
best-selling,1
bestial,1
bestubbled,1
beta,2
betrothed,1
better,4
better-known,1
better-looking,1
better_off,1
bettering,1
betting,1
betulaceous,1
bewhiskered,1
bewildered,1
bewitched,1
bewitching,1
beyond_doubt,1
bhutanese,1
biannual,1
bias,1
biased,1
biaural,1
biauricular,1
biaxal,1
biaxate,1
biaxial,1
bibbed,1
bibless,1
biblical,2
bibliographic,1
bibliographical,1
bibliolatrous,1
bibliomaniacal,1
bibliophilic,1
bibliopolic,1
bibliothecal,1
bibliothecarial,1
bibliotic,1
bibulous,1
bicameral,2
bicapsular,1
bicentenary,1
bicentennial,1
bicentric,1
bicephalous,1
bichromated,1
bichrome,1
bicipital,1
bicolor,1
bicolored,1
bicolour,1
bicoloured,1
biconcave,1
biconvex,1
bicorn,1
bicornate,1
bicorned,1
bicornuate,1
bicornuous,1
bicuspid,1
bicuspidate,1
bicyclic,1
bicylindrical,1
biddable,1
bidentate,1
bidirectional,1
biedermeier,1
biennial,2
biface,1
bifacial,1
bifid,1
bifilar,1
biflagellate,1
bifocal,1
bifoliate,1
biform,1
bifurcate,1
bifurcated,1
big,13
big-bellied,1
big-boned,1
big-chested,1
big-shouldered,1
big-ticket,1
bigamous,1
bigeminal,1
bigeneric,1
bigger,1
biggish,1
bigheaded,1
bighearted,1
bigmouthed,1
bignoniaceous,1
bigoted,1
bilabial,1
bilabiate,1
bilateral,3
bilaterally_symmetric,1
bilaterally_symmetrical,2
bilgy,1
biliary,2
bilinear,1
bilingual,1
bilious,3
billed,1
billiard,1
billion,2
billionth,1
billowing,1
billowy,1
bilobate,1
bilobated,1
bilobed,1
bilocular,1
biloculate,1
bimanual,1
bimestrial,2
bimetal,1
bimetallic,2
bimetallistic,1
bimillenial,1
bimodal,1
bimolecular,1
bimonthly,2
bimorphemic,1
bimotored,1
binary,2
binate,1
binaural,1
bindable,1
binding,1
binocular,1
binomial,2
binominal,1
binuclear,1
binucleate,1
binucleated,1
biocatalytic,1
biochemical,1
bioclimatic,1
biodegradable,1
biogenetic,1
biogenic,2
biogenous,1
biogeographic,1
biogeographical,1
biographic,1
biographical,1
biologic,1
biological,2
biologistic,1
bioluminescent,1
biomedical,1
bionic,2
bionomic,1
bionomical,1
biosynthetic,1
biosystematic,1
biotic,1
biotitic,1
biotypic,1
biovular,1
biparous,1
bipartisan,1
bipartite,2
bipartizan,1
biped,1
bipedal,1
bipinnate,1
bipinnatifid,1
bipolar,3
biquadratic,1
biracial,1
biradial,1
biramous,1
birch,1
birchen,1
bird's-eye,1
birefringent,1
birken,1
bisectional,1
biserrate,1
bisexual,2
bismarckian,1
bismuthal,1
bismuthic,1
bisontine,1
bistered,1
bistred,1
bistroic,1
bisulcate,1
bit-by-bit,1
bitchy,1
biting,2
bitter,7
bitterish,1
bittersweet,2
bittie,1
bitty,1
bitumenoid,1
bituminoid,1
bituminous,1
bivalent,2
bivalve,1
bivalved,1
bivariate,1
biweekly,2
biyearly,2
bizarre,1
bizonal,1
blabbermouthed,2
blabby,1
black,14
black-and-blue,1
black-and-tan,1
black-and-white,3
black-barred,1
black-coated,1
black-gray,1
black-grey,1
black-haired,1
black-marked,1
black-market,1
black-seeded,1
black-tie,1
black_and_white,1
blackened,2
blackguardly,1
blackish,1
blackish-brown,1
blackish-gray,1
blackish-grey,1
blackish-red,1
bladderlike,1
bladdery,1
bladed,3
bladelike,1
blae,1
blamable,1
blame,1
blameable,1
blamed,1
blameful,1
blameless,1
blameworthy,1
blanched,2
bland,3
blank,4
blanket,1
blanketed,1
blaring,1
blase,3
blasphemous,2
blasted,1
blastemal,1
blastematic,1
blastemic,1
blasting,2
blastocoelic,1
blastodermatic,1
blastodermic,1
blastogenetic,1
blastomeric,1
blastomycotic,1
blastoporal,1
blastoporic,1
blastospheric,1
blastular,1
blatant,2
blate,1
blazing,2
bleached,2
bleak,3
blear,1
blear-eyed,1
bleary,2
bleary-eyed,1
blebbed,1
blebby,2
blemished,2
blended,1
blessed,6
blest,1
blighted,1
blimpish,1
blind,3
blind_drunk,1
blinded,1
blindfold,1
blindfolded,1
blinding,1
blinking,2
blissful,1
blistering,3
blistery,2
blithe,2
blithesome,1
blockaded,1
blockading,1
blocked,2
blockheaded,1
blockish,1
blocky,1
blond,1
blonde,1
blood-and-guts,1
blood-filled,1
blood-red,1
blood-related,1
bloodcurdling,1
blooded,1
bloodguilty,1
bloodless,5
bloodshot,1
bloodstained,1
bloodsucking,2
bloodthirsty,1
bloody,2
bloody-minded,2
blooming,1
blotched,1
blotchy,2
blotted_out,1
blotto,1
blow-by-blow,1
blown,2
blown-up,1
blowsy,1
blowy,1
blowzy,1
blubbery,1
blue,8
blue-black,1
blue-blind,1
blue-blooded,1
blue-chip,1
blue-collar,2
blue-eyed,2
blue-flowered,1
blue-fruited,1
blue-gray,1
blue-green,1
blue-grey,1
blue-lilac,1
blue-purple,1
blue-ribbon,1
blue-sky,1
blue-violet,1
blue-white,1
blueish,1
bluff,2
bluish,1
bluish-gray,1
bluish-grey,1
bluish-lilac,1
bluish-purple,1
bluish-violet,1
bluish-white,1
bluish_black,1
bluish_green,1
blunt,4
blunted,1
blurred,2
blurry,1
blushful,2
blushing,1
blustering,1
blusterous,1
blustery,2
boastful,1
boat-shaped,1
bobtail,1
bobtailed,1
bodacious,2
bodied,2
bodiless,2
bodily,3
bodyless,1
boeotian,1
boffo,1
bogartian,1
boggy,1
bogus,1
bohemian,2
boiled,1
boisterous,3
bold,3
bolivian,1
bolographic,1
bolometric,1
bolshevik,1
bolshevist,1
bolshevistic,1
bolshy,1
bombastic,1
bombproof,1
bona_fide,2
bondable,2
bone,1
bone-covered,1
bone-dry,1
bone-idle,1
bone-lazy,1
bone_dry,1
boned,2
boneheaded,1
boneless,1
bonelike,1
boney,2
bonkers,1
bonnie,1
bonny,1
bony,3
bony-plated,1
bonzer,1
bookable,1
booked,1
bookish,1
boolean,1
booming,2
boon,1
boorish,1
boot-shaped,1
booted,1
bootleg,1
bootless,1
bootlicking,2
boozy,1
boracic,1
borated,1
bordered,1
borderline,1
boreal,3
bored,2
boric,1
boring,1
born,2
born-again,1
boronic,1
boskopoid,1
bosky,1
bosnian,1
bosomed,1
bosomy,1
boss,1
boss-eyed,1
bossy,1
botanic,1
botanical,1
botched,1
botchy,1
both,1
bothered,1
bothersome,1
botonee,1
botonnee,1
botryoid,1
botryoidal,1
botswanan,1
bottle-fed,1
bottle-green,1
bottle-shaped,1
bottom,2
bottom-dwelling,1
bottom-feeding,1
bottom-up,1
bottomed,1
bottomless,4
bottommost,1
botuliform,1
botulinal,1
bouffant,1
boughed,1
boughless,1
boughten,1
bouldered,1
bouldery,1
bouncing,2
bouncy,2
bound,9
bound_up,2
bounded,1
bounden,1
bounderish,1
boundless,1
bounteous,1
bountied,1
bountiful,2
bourgeois,3
boustrophedonic,1
bovid,1
bovine,2
bowed,4
bowed_down,1
bowelless,1
bowery,1
bowfront,1
bowing,1
bowl-shaped,1
bowleg,1
bowlegged,1
box-shaped,1
boxed,2
boxed-in,1
boxed_in,1
boxlike,1
boxy,1
boyish,1
boylike,1
boytrose,1
braced,2
brachial,1
brachiate,2
brachiopod,1
brachiopodous,1
brachycephalic,1
brachycranial,1
brachycranic,1
brachydactylic,1
brachydactylous,1
brachypterous,1
brachyurous,1
bracing,1
brackish,2
bracteal,1
bracteate,1
bracted,1
bracteolate,1
brag,1
braggart,1
bragging,1
braggy,1
brahminic,1
brahminical,1
braided,1
brain_dead,1
brainish,1
brainless,1
brainsick,1
brainwashed,1
brainy,1
braised,1
braky,2
braless,1
brambly,1
bran-new,1
branched,2
branchial,1
branchiate,1
branching,2
branchiopod,1
branchiopodan,1
branchiopodous,1
branchless,1
branchy,1
brand-new,1
branded,2
brash,1
brassbound,2
brasslike,1
brassy,3
brattish,1
bratty,1
brave,3
braw,1
brawny,1
brazen,2
brazen-faced,1
brazilian,1
breakable,1
breakaway,1
breakneck,1
breast-fed,1
breasted,1
breastless,1
breathed,1
breathing,1
breathless,3
breathtaking,1
breech-loading,1
breeched,1
breeding,1
breezy,2
bregmatic,1
briary,1
bribable,1
brick-shaped,1
brickle,1
brickly,1
bridal,2
bridgeable,1
brief,3
briefless,1
briery,1
bright,10
bright-red,1
bright_as_a_new_penny,1
bright_blue,1
brightly-colored,1
brightly-coloured,1
brilliant,6
brimful,1
brimfull,1
brimless,1
brimming,1
brinded,1
brindle,1
brindled,1
brine-cured,1
briny,1
brisant,1
brisk,3
bristle-pointed,1
bristled,1
bristlelike,1
bristly,2
britannic,1
british,1
briton,1
brittle,3
broached,1
broad,8
broad-brimmed,1
broad-headed,1
broad-leafed,1
broad-leaved,1
broad-minded,2
broad-shouldered,1
broadband,2
broadleaf,1
broadloom,1
broadnosed,1
broadside,1
brobdingnagian,2
brocaded,1
broiled,1
broke,1
broken,13
broken-backed,3
broken-down,2
broken-field,1
broken_in,1
brokenhearted,1
bromic,1
bromidic,2
bronchial,1
bronchiolar,1
bronchitic,1
bronchoscopic,1
bronze,2
bronze-red,1
bronzed,1
bronzy,1
brooding,1
broody,2
brotherlike,1
brotherly,1
brown,2
brown-black,1
brown-gray,1
brown-green,1
brown-grey,1
brown-haired,1
brown-purple,1
brown-speckled,1
brown-striped,1
browned,1
browned_off,1
brownish,1
brownish-black,1
brownish-gray,1
brownish-green,1
brownish-grey,1
brownish-orange,1
brownish-purple,1
brownish-red,1
brownish-speckled,1
brownish-striped,1
brownish-yellow,1
bruising,2
brumal,1
brummagem,1
brumous,1
bruneian,1
brunet,1
brunette,1
brushed,3
brushlike,1
brushy,1
brusk,1
brusque,1
brut,1
brutal,4
brute,1
brutish,1
bryophytic,1
bubaline,1
bubbling,2
bubbly,2
bubonic,1
buccal,2
buck-toothed,1
bucked_up,1
buckram,1
buckshee,1
bucolic,2
buddhist,1
buddhistic,1
budding,1
buddy-buddy,1
budgetary,1
buff,1
buff-brown,1
buff-colored,1
buff-coloured,1
buffeted,1
buffoonish,1
bugged,1
buggy,2
built,1
built-in,1
built-up,1
buirdly,1
bulb-shaped,1
bulbaceous,1
bulbar,1
bulbed,1
bulblike,1
bulbous,2
bulgarian,1
bulging,2
bulgy,1
bulimic,1
bulky,1
bullate,1
bullet-headed,2
bulletproof,2
bullheaded,1
bullish,1
bullnecked,1
bullocky,1
bully,1
bullying,1
bum,1
bumbling,1
bumper-to-bumper,1
bumpkinly,1
bumptious,1
bumpy,2
bunchy,1
bundled-up,1
bungaloid,1
bungled,1
bunglesome,1
bungling,2
buoyant,2
burbling,1
burbly,1
burdened,2
burdenless,1
burdensome,1
bureaucratic,1
burglarious,1
burglarproof,1
buried,1
burked,1
burled,1
burlesque,1
burly,1
burmese,1
burnable,1
burned,3
burned-out,3
burned-over,1
burning,1
burnished,1
burnt,3
burnt-out,3
burr-headed,1
burred,1
burrlike,1
burry,1
bursal,1
bursiform,1
burundi,1
burundian,1
bush,1
bush-league,1
bushed,1
bushwhacking,1
bushy,2
businesslike,2
bust,1
busted,1
bustling,1
busty,1
busy,5
busybodied,1
butch,2
butcherly,2
buteonine,1
butterfingered,1
butterfly-shaped,1
buttery,2
button-down,2
button-shaped,1
buttoned,1
buttoned-down,1
buttoned-up,2
buttonlike,1
buttony,2
buttressed,1
butyraceous,1
butyric,1
buxom,2
buzzing,1
bygone,1
bypast,1
byzantine,3
c,1
cabalistic,1
cachectic,1
cackly,1
cacodaemonic,1
cacodemonic,1
cacodylic,1
cacogenic,1
cacophonic,1
cacophonous,1
cacuminal,1
cadastral,1
cadaveric,1
cadaverous,2
caddish,1
cadenced,1
cadent,1
caducean,1
caducous,1
caecal,1
caecilian,1
caesarean,2
caesarian,2
caespitose,1
caesural,1
caffeinic,1
cagey,2
cagy,2
cairned,1
caitiff,1
calamitous,1
calando,1
calcaneal,1
calcareous,1
calced,1
calceiform,1
calceolate,1
calcic,1
calcicolous,1
calciferous,1
calcific,1
calcifugous,1
calcitic,1
calculable,1
calculated,1
calculating,1
calculative,1
calculous,1
calcuttan,1
calefacient,1
calefactive,1
calefactory,1
calendered,1
calendric,1
calendrical,1
calibrated,1
caliche-topped,1
calico,2
calicular,1
californian,1
caliginous,1
calisthenic,1
callable,1
caller,2
calligraphic,1
calligraphical,1
callipygian,1
callipygous,1
callithumpian,1
callous,2
calloused,1
callow,1
calm,2
caloric,2
calorie-free,1
calorifacient,1
calorific,1
calorimetric,1
calumniatory,1
calumnious,1
calvinist,1
calvinistic,1
calvinistical,1
calyceal,1
calycinal,1
calycine,1
calycled,1
calycular,1
calyculate,1
calyptrate,2
cambial,1
cambodian,1
cambrian,1
cameroonian,1
camouflaged,1
camp,1
camp-made,1
campanular,1
campanulate,1
campanulated,1
campestral,1
camphoraceous,1
camphorated,1
camphoric,1
campy,1
campylotropous,1
can-do,1
canadian,1
canalicular,1
canaliculate,1
canary,1
canary-yellow,1
cancellate,2
cancellated,2
cancelled,1
cancellous,1
cancerous,2
cancroid,1
candent,1
candescent,1
candid,3
candied,2
candy-like,1
candy-scented,1
canescent,2
canicular,2
canine,2
cankerous,1
canned,2
cannibalic,1
cannibalistic,1
cannular,1
canny,1
canonic,4
canonical,4
canonised,1
canonist,1
canonized,1
canopied,1
canorous,1
cantabile,1
cantankerous,2
canted,1
cantering,1
cantonal,1
canty,1
capable,5
capacious,1
capacitive,1
caparisoned,1
capetian,1
capillary,2
capital,3
capitalist,2
capitalistic,2
capitate,1
capitular,1
capitulary,1
cappadocian,1
capped,2
capricious,2
caprine,1
capsular,2
capsulate,1
capsulated,1
captious,1
captivated,2
captivating,1
captive,2
caramel,1
caramel_brown,1
carangid,1
carbocyclic,1
carbolated,1
carbonaceous,1
carbonated,1
carbonic,1
carboniferous,2
carbonous,1
carbonyl,1
carbonylic,1
carboxyl,1
carboxylic,1
carbuncled,2
carbuncular,1
carcinogenic,1
carcinomatous,1
card-playing,1
cardboard,1
cardiac,1
cardinal,2
cardiographic,1
cardiologic,1
cardiopulmonary,1
cardiorespiratory,1
cardiovascular,1
care-laden,1
cared-for,1
carefree,2
careful,5
careless,3
careworn,1
carinal,1
carinate,1
carinated,1
caring,1
carious,1
carmelite,1
carminative,1
carmine,1
carnal,2
carnassial,1
carnation,1
carnivorous,2
carolean,1
caroline,1
carolingian,1
carotid,1
carousing,1
carpal,1
carpellary,1
carpellate,1
carpetbag,2
carpetbagging,1
carpeted,1
carpophagous,1
carposporic,1
carposporous,1
carroty,1
carsick,1
cartesian,1
carthaginian,1
carthusian,1
cartilaginous,2
cartographic,1
cartographical,1
caruncular,1
carunculate,1
carunculated,1
carunculous,1
carved,1
carved_in_stone,1
carvel-built,1
carven,1
caryophyllaceous,1
case-by-case,1
case-hardened,1
casebook,1
cased,2
caseous,1
cash-and-carry,1
cashable,1
cashed,1
cassocked,1
cast-iron,1
cast-off,1
casteless,1
castellated,1
castled,1
castrated,1
casual,9
casuistic,2
casuistical,2
cata-cornered,1
catabatic,1
catabolic,2
catachrestic,1
catachrestical,1
cataclinal,1
cataclysmal,1
cataclysmic,1
catacorner,1
catadromous,1
catalan,2
catalatic,1
catalectic,1
cataleptic,1
catalytic,1
catamenial,1
cataphatic,1
cataphoretic,1
cataplastic,1
catapultian,1
catapultic,1
catarrhal,1
catarrhine,1
catarrhinian,1
catastrophic,1
catatonic,1
catching,1
catchpenny,1
catchy,2
catechetic,2
catechetical,1
catechismal,1
catechistic,1
categorematic,1
categorial,1
categoric,2
categorical,2
categorised,1
categorized,1
catenulate,1
cater-cornered,1
catercorner,1
caterpillar-tracked,1
cathartic,3
cathectic,1
cathedral,1
cathodic,1
catholic,2
cationic,1
catkinate,1
catoptric,1
catoptrical,1
cattish,1
catty,1
catty-corner,1
catty-cornered,1
caucasian,2
caucasic,1
caucasoid,1
caudal,3
caudate,2
caudated,1
caught_up,1
caulescent,1
cauline,2
caulked,1
causal,1
causative,1
causeless,2
caustic,2
cautionary,2
cautious,2
cavalier,1
cavernous,2
cavitied,1
cc,1
ccc,1
cd,1
ceaseless,1
cecal,1
cedar-scented,1
cedarn,1
ceilinged,1
celebrated,2
celebratory,1
celestial,3
celiac,2
celibate,1
cell-free,1
cell-like,1
cellular,2
celluloid,1
cellulosid,1
celtic,1
cementitious,1
cenobitic,1
cenobitical,1
cenogenetic,1
cenozoic,1
censored,1
censorial,1
censorious,1
censurable,1
centenarian,1
centenary,1
centennial,1
center,2
centered,1
centesimal,2
centigrade,1
central,2
central_american,1
centralised,1
centralising,1
centralist,1
centralistic,1
centralized,1
centralizing,1
centric,1
centrical,1
centrifugal,3
centripetal,3
centrist,1
centroidal,1
centromeric,1
centrosomic,1
centrosymmetric,1
cephalic,1
cephalopod,1
cephalopodan,1
ceramic,1
cercarial,1
cereal,1
cerebellar,1
cerebral,2
cerebrospinal,1
cerebrovascular,1
ceremonial,1
ceremonious,2
ceric,1
cerise,1
cernuous,1
cerous,1
certain,7
certifiable,2
certificated,1
certificatory,1
certified,3
cerulean,1
ceruminous,1
cervical,2
cervine,1
cesarean,1
cesarian,1
cespitose,1
cetacean,1
cetaceous,1
ceylonese,1
chadian,1
chaetal,1
chaetognathan,1
chaetognathous,1
chafed,1
chafflike,1
chaffy,2
chagrined,1
chained,1
chainlike,1
chaldaean,1
chaldean,1
chaldee,1
chalky,2
challengeable,1
challenging,3
chalybeate,1
chambered,1
champion,1
champleve,1
chance,1
chanceful,1
chancroidal,1
chancrous,1
chancy,2
changeable,4
changed,3
changeful,1
changeless,3
changing,1
chanted,1
chantlike,1
chaotic,3
chapfallen,1
chapleted,1
chapped,1
characteristic,1
characterless,1
charcoal,1
charcoal-gray,1
charcoal-grey,1
chargeable,1
charged,4
charismatic,1
charitable,3
charmed,2
charming,2
charnel,1
chartaceous,1
chartered,1
chartless,1
chartreuse,1
chary,1
chasidic,1
chassidic,1
chaste,3
chatoyant,1
chatty,2
chauvinistic,2
cheap,4
cheapjack,1
cheating,2
chechen,1
checked,1
checkered,2
cheeky,1
cheerful,2
cheering,1
cheerless,1
cheery,1
cheesed_off,1
cheeselike,1
cheeseparing,1
cheesy,1
chelate,2
chelated,1
cheliceral,1
chelicerate,1
chelicerous,1
cheliferous,1
chelonian,1
chemic,1
chemical,2
chemiluminescent,1
chemisorptive,1
chemoreceptive,1
chemosorptive,1
chemotherapeutic,1
chemotherapeutical,1
chequered,1
cherished,1
cherry,1
cherry-red,1
cherry-sized,1
cherty,1
cherubic,1
chestnut,1
chestnut-brown,1
chestnut-colored,1
chestnut-coloured,1
chesty,2
chewable,1
chewy,2
chian,1
chiasmal,1
chiasmatic,1
chiasmic,1
chic,1
chichi,1
chicken,1
chicken-breasted,1
chickenhearted,1
chief,1
chilblained,1
child-centered,1
childbearing,1
childish,1
childless,1
childlike,2
childly,1
chilean,1
chiliastic,1
chilling,1
chilly,3
chimeral,1
chimeric,1
chimerical,2
chinchy,1
chinese,2
chinese-red,1
chinked,1
chinless,1
chintzy,2
chippendale,1
chipper,1
chiromantic,1
chirpy,2
chisel-like,1
chiseled,1
chitinous,1
chivalric,1
chivalrous,1
chlamydeous,1
chlamydial,1
chlorophyllose,1
chlorophyllous,1
chlorotic,1
chock-full,1
chockablock,1
chockful,1
chocolate-brown,1
chocolate-colored,1
chocolate-coloured,1
choice,2
choke-full,1
choked,1
choky,1
choleraic,1
choleric,3
cholinergic,1
chondritic,1
choosey,1
choosy,1
chopfallen,1
chopped,1
choppy,2
choragic,1
choral,1
chordal,1
chordate,1
choreographic,1
choric,1
chorionic,1
christian,2
christianly,1
christless,1
christlike,1
christly,1
christological,1
chromatic,3
chromatinic,1
chromatographic,1
chromatographical,1
chromosomal,1
chronic,3
chronological,1
chthonian,1
chthonic,1
chubby,1
chuck-full,1
chuffed,1
chukker-brown,1
chummy,2
chunky,2
churchgoing,1
churchillian,1
churchly,1
churlish,2
churned-up,1
churning,2
churrigueresco,1
churrigueresque,1
chylaceous,1
chylifactive,1
chylifactory,1
chyliferous,1
chylific,1
chylous,1
ci,1
cigar-shaped,1
cilial,1
ciliary,3
ciliate,3
ciliated,1
cimmerian,1
cinematic,1
cinerary,1
cinnabar,1
cinnamon-colored,1
cinnamon-coloured,1
cinnamon-red,1
cinnamon-scented,1
cinnamon_colored,1
cinnamon_coloured,1
circadian,1
circinate,1
circuitous,2
circular,2
circular-knit,1
circulating,1
circulative,1
circulatory,2
circumboreal,1
circumferent,1
circumferential,1
circumlocutious,1
circumlocutory,1
circumpolar,2
circumscribed,1
circumspect,1
circumstantial,1
cisalpine,1
cislunar,1
cismontane,1
cissy,1
citified,1
citric,1
citrous,2
city-born,1
city-bred,1
city-like,1
cityfied,1
citywide,1
civic,2
civil,6
civil-libertarian,1
civilian,1
civilised,2
civilized,2
cl,1
clad,2
clairvoyant,2
clamant,2
clamatorial,1
clammy,1
clamorous,1
clandestine,1
clanging,1
clangorous,1
clanking,1
clannish,2
clapped_out,1
clarifying,1
clarion,1
clashing,1
class-conscious,1
classic,4
classical,7
classicistic,1
classifiable,1
classificatory,1
classified,2
classless,1
classy,1
clastic,2
clathrate,2
clattery,1
clausal,1
claustrophobic,2
claw-shaped,1
clawed,2
clawlike,1
clayey,2
clean,18
clean-burning,1
clean-cut,2
clean-handed,1
clean-limbed,1
clean-living,1
clean-shaven,1
cleanable,1
cleanly,1
cleansing,2
clear,17
clear-cut,3
clear-eyed,1
clear-sighted,2
clear-thinking,1
